site,year,j_date,n_species,n_butts,n_monarch,hours
"San Francisco, CA._-122.4385_37.7643",2015,164,24,582,3,26
"San Francisco, CA._-122.4385_37.7643",2016,156,25,499,3,40
"San Francisco, CA._-122.4385_37.7643",2017,169,30,1435,3,35.5
"San Francisco, CA._-122.4385_37.7643",2018,167,33,1627,1,32.5
"San Francisco, CA. (old)_-122.42_37.78",1984,201,9,82,0,8
"San Francisco, CA. (old)_-122.42_37.78",1985,166,12,120,0,9
"San Francisco, CA. (old)_-122.42_37.78",1987,174,13,87,0,7.5
"San Francisco, CA. (old)_-122.42_37.78",1988,172,14,168,0,6.75
"San Francisco, CA. (old)_-122.42_37.78",1990,179,18,290,3,7
"San Francisco, CA. (old)_-122.42_37.78",1991,192,17,199,0,8
"San Francisco, CA. (old)_-122.42_37.78",1994,189,17,208,0,9.5
San Jacinto Co._-95.1833_30.4667,2001,176,30,473,0,8.5
San Jacinto Co._-95.1833_30.4667,2002,177,19,68,0,6.5
San Jacinto Co._-95.1833_30.4667,2003,176,20,184,0,6.5
San Jacinto Co._-95.1833_30.4667,2004,184,25,201,0,9.2
San Jacinto Co._-95.1833_30.4667,2005,78,43,304,1,13
San Jacinto Co._-95.1833_30.4667,2006,77,31,942,11,7
San Jacinto Co._-95.1833_30.4667,2007,76,27,307,2,12
San Jacinto Co._-95.1833_30.4667,2008,75,37,443,0,6.5
San Jacinto Co._-95.1833_30.4667,2009,81,35,540,6,6.5
San Jacinto Co._-95.1833_30.4667,2010,128,36,289,4,8
San Jacinto Co._-95.1833_30.4667,2011,134,42,462,2,15.5
San Jacinto Co._-95.1833_30.4667,2012,140,47,791,0,15
San Jacinto Co._-95.1833_30.4667,2013,173,29,203,0,9.5
San Jacinto Co._-95.1833_30.4667,2015,122,34,150,1,6
San Jacinto Co._-95.1833_30.4667,2016,128,23,72,1,7
San Jacinto Co._-95.1833_30.4667,2017,133,38,276,0,6
San Jacinto Co._-95.1833_30.4667,2018,132,31,126,0,7
San Joaquin Co._-121.3018_38.1544,1978,194,28,713,11,6
San Joaquin Co._-121.3018_38.1544,1979,200,29,666,9,7
San Joaquin Co._-121.3018_38.1544,1980,206,14,329,1,4
San Joaquin Co._-121.3018_38.1544,1986,183,19,327,8,3.5
San Joaquin Co._-121.3018_38.1544,1987,181,23,360,4,4.5
San Joaquin Co._-121.3018_38.1544,1988,168,26,277,10,4.4
San Joaquin Co._-121.3018_38.1544,1989,167,28,322,8,7.25
San Joaquin Co._-121.3018_38.1544,1990,166,26,300,11,5.75
San Joaquin Co._-121.3018_38.1544,1991,165,24,145,14,6.5
San Joaquin Co._-121.3018_38.1544,1992,172,28,523,5,6
San Joaquin Co._-121.3018_38.1544,1993,176,25,725,1,5.25
San Joaquin Co._-121.3018_38.1544,1994,168,20,152,1,5
San Joaquin Co._-121.3018_38.1544,1995,184,15,222,3,4.75
San Joaquin Co._-121.3018_38.1544,1996,167,23,290,7,7.75
San Joaquin Co._-121.3018_38.1544,1997,172,24,566,9,7
San Joaquin Co._-121.3018_38.1544,1998,172,17,208,24,6.5
San Joaquin Co._-121.3018_38.1544,1999,170,17,172,7,7.75
San Joaquin Co._-121.3018_38.1544,2000,163,21,217,11,8
San Joaquin Co._-121.3018_38.1544,2001,167,19,245,1,7
San Joaquin Co._-121.3018_38.1544,2002,166,16,188,1,6
San Joaquin Co._-121.3018_38.1544,2003,165,15,197,1,6.5
San Joaquin Co._-121.3018_38.1544,2004,165,16,185,1,7.5
San Joaquin Co._-121.3018_38.1544,2005,169,19,184,2,7
San Joaquin Co._-121.3018_38.1544,2006,168,11,72,0,6.5
San Joaquin Co._-121.3018_38.1544,2007,168,18,144,1,6
San Joaquin Co._-121.3018_38.1544,2008,173,13,118,0,6
San Joaquin Co._-121.3018_38.1544,2009,171,19,186,1,9.5
San Joaquin Co._-121.3018_38.1544,2010,163,13,122,1,7
San Joaquin Co._-121.3018_38.1544,2011,169,8,63,0,7
San Joaquin Co._-121.3018_38.1544,2012,168,11,79,0,7
San Joaquin Co._-121.3018_38.1544,2013,173,16,162,0,8
San Joaquin Co._-121.3018_38.1544,2014,165,13,732,2,7
San Joaquin Co._-121.3018_38.1544,2015,171,13,172,1,7
San Joaquin Co._-121.3018_38.1544,2016,170,19,297,0,8
San Joaquin Co._-121.3018_38.1544,2017,168,15,278,0,8
San Joaquin Co._-121.3018_38.1544,2018,167,16,110,0,8
"San Juan Capistrano, CA._-117.65_33.48",1992,179,15,38,0,4
"San Juan Capistrano, CA._-117.65_33.48",1993,199,8,108,0,4
"San Juan Capistrano, CA._-117.65_33.48",1994,156,22,516,2,5
"San Juan Capistrano, CA._-117.65_33.48",1995,169,30,1275,3,5
"San Juan Capistrano, CA._-117.65_33.48",1996,182,23,371,7,5
"San Juan Capistrano, CA._-117.65_33.48",1997,165,18,420,6,4
"San Juan Capistrano, CA._-117.65_33.48",1998,157,19,282,18,4.5
"San Juan Capistrano, CA._-117.65_33.48",1999,170,21,525,0,5
"San Juan Capistrano, CA._-117.65_33.48",2000,176,25,844,0,5.5
"San Juan Capistrano, CA._-117.65_33.48",2001,174,30,917,6,5
"San Juan Capistrano, CA._-117.65_33.48",2002,166,6,90,0,20
"San Juan Capistrano, CA._-117.65_33.48",2003,166,16,403,0,8
"San Juan Capistrano, CA._-117.65_33.48",2004,171,17,176,0,8
"San Juan Capistrano, CA._-117.65_33.48",2005,176,29,1480,8,16
"San Juan Capistrano, CA._-117.65_33.48",2006,183,22,652,0,16
"San Juan Capistrano, CA._-117.65_33.48",2007,167,12,166,0,4
"San Mateo area, FL._-81.55_29.56",1980,175,51,424,2,3
"Sandhill/Seneca, WI._-90.1126_44.3656",1991,187,33,369,24,5.2
"Sandhill/Seneca, WI._-90.1126_44.3656",1992,191,36,996,13,7
"Sandhill/Seneca, WI._-90.1126_44.3656",1993,193,31,293,4,6.9
"Sandhill/Seneca, WI._-90.1126_44.3656",1994,192,29,656,30,6
"Sandhill/Seneca, WI._-90.1126_44.3656",1995,188,39,554,6,5.7
"Sandhill/Seneca, WI._-90.1126_44.3656",1996,187,29,615,8,6.4
"Sandhill/Seneca, WI._-90.1126_44.3656",1997,182,30,692,29,5.9
"Sandhill/Seneca, WI._-90.1126_44.3656",1998,180,34,1753,3,5.35
"Sandhill/Seneca, WI._-90.1126_44.3656",1999,183,34,459,21,7.18
"Sandhill/Seneca, WI._-90.1126_44.3656",2000,185,43,437,18,6.25
"Sandhill/Seneca, WI._-90.1126_44.3656",2001,186,43,313,25,6.88
"Sandhill/Seneca, WI._-90.1126_44.3656",2002,182,33,180,12,5.78
"Sandhill/Seneca, WI._-90.1126_44.3656",2003,187,39,596,13,9.1
"Sandhill/Seneca, WI._-90.1126_44.3656",2004,186,30,145,9,8.18
"Sandhill/Seneca, WI._-90.1126_44.3656",2005,184,48,1515,14,9
"Sandhill/Seneca, WI._-90.1126_44.3656",2006,189,40,1367,102,8
"Sandhill/Seneca, WI._-90.1126_44.3656",2007,185,39,526,50,7.5
"Sandhill/Seneca, WI._-90.1126_44.3656",2008,185,40,483,12,10
"Sandhill/Seneca, WI._-90.1126_44.3656",2009,184,41,441,6,8
"Sandhill/Seneca, WI._-90.1126_44.3656",2010,184,44,545,48,8
"Sandhill/Seneca, WI._-90.1126_44.3656",2011,184,51,732,11,9.5
"Sandhill/Seneca, WI._-90.1126_44.3656",2012,186,49,1043,10,10
"Sandhill/Seneca, WI._-90.1126_44.3656",2013,182,32,293,10,9
"Sandhill/Seneca, WI._-90.1126_44.3656",2014,184,46,813,10,9.5
"Sandhill/Seneca, WI._-90.1126_44.3656",2015,184,36,669,9,9.5
"Sandhill/Seneca, WI._-90.1126_44.3656",2016,183,41,514,3,8.5
"Sandhill/Seneca, WI._-90.1126_44.3656",2017,189,36,459,14,8
"Sandhill/Seneca, WI._-90.1126_44.3656",2018,183,38,462,33,8
Sandhills Game Land_-79.6743_34.8777,2008,153,18,133,0,6
Sandhills Game Land_-79.6743_34.8777,2009,152,19,157,0,6
Sandhills Game Land_-79.6743_34.8777,2010,156,16,82,0,6
"Sandia Mountains, NM._-106.43_35.2",1998,199,26,179,0,4
"Sandia Mountains, NM._-106.43_35.2",1999,192,30,226,0,5
Sandusky Bay_-82.9333_41.4167,1997,165,20,289,21,5.25
Sandusky Bay_-82.9333_41.4167,1998,164,22,507,4,5
Sandusky Bay_-82.9333_41.4167,1999,163,28,4090,5,5.5
Sandusky Bay_-82.9333_41.4167,2000,169,31,1846,11,12.5
Sandusky Bay_-82.9333_41.4167,2003,165,19,338,4,6
Sandusky Bay_-82.9333_41.4167,2004,171,27,332,0,4.5
Sandusky Bay_-82.9333_41.4167,2005,169,17,1470,4,7
Sandusky Bay_-82.9333_41.4167,2006,175,23,1202,19,13
Sandusky Bay_-82.9333_41.4167,2007,174,27,560,21,6
Sandusky Bay_-82.9333_41.4167,2008,174,28,2129,19,6
Sandusky Bay_-82.9333_41.4167,2009,171,21,578,27,10
Sandusky Bay_-82.9333_41.4167,2010,170,30,745,23,6.5
Sandusky Bay_-82.9333_41.4167,2011,169,26,613,15,6.5
Sandusky Bay_-82.9333_41.4167,2012,175,28,695,25,6.5
Sandusky Bay_-82.9333_41.4167,2013,166,21,1188,0,6
Sandusky Bay_-82.9333_41.4167,2014,173,23,463,2,6.5
Sandusky Bay_-82.9333_41.4167,2015,170,24,571,3,7
"Sandy Creek, PA._-80.036_41.3183",2003,206,23,172,11,7
"Sandy Creek, PA._-80.036_41.3183",2004,211,29,434,8,11
"Sandy Creek, PA._-80.036_41.3183",2005,203,32,859,31,11.25
"Sandy Creek, PA._-80.036_41.3183",2006,189,41,726,23,13.5
"Sandy Creek, PA._-80.036_41.3183",2007,188,42,476,23,12.5
"Sandy Creek, PA._-80.036_41.3183",2008,194,39,290,5,8.5
"Sandy Creek, PA._-80.036_41.3183",2009,192,23,182,2,7
"Sandy Creek, PA._-80.036_41.3183",2010,191,37,656,13,6
"Sandy Creek, PA._-80.036_41.3183",2011,190,27,136,4,6
"Sandy Creek, PA._-80.036_41.3183",2012,189,39,279,8,7
"Sandy Creek, PA._-80.036_41.3183",2013,187,45,673,1,7.5
"Sandy Creek, PA._-80.036_41.3183",2015,192,28,322,1,7
"Sandy Creek, PA._-80.036_41.3183",2016,184,32,289,17,9.5
"Sandy Creek, PA._-80.036_41.3183",2017,189,32,184,3,9.5
"Sandy Creek, PA._-80.036_41.3183",2018,188,33,303,19,8.5
Sandy Hook_-74.05_40.425,2009,176,31,364,17,10.5
"Sanibel, FL._-82.0833_26.4333",1993,172,22,239,0,6
"Sanibel, FL._-82.0833_26.4333",1994,174,17,163,0,5
"Sanibel, FL._-82.0833_26.4333",1996,133,24,701,16,26.5
"Sanibel, FL._-82.0833_26.4333",1997,131,24,397,4,28.5
"Sanibel, FL._-82.0833_26.4333",2002,185,15,341,0,9
"Sanibel, FL._-82.0833_26.4333",2003,165,22,1591,0,8
"Sanibel, FL._-82.0833_26.4333",2004,171,21,4047,0,7
"Sanibel, FL._-82.0833_26.4333",2005,211,17,1335,0,4
"Sanibel, FL._-82.0833_26.4333",2007,174,18,501,1,9
"Sanibel, FL._-82.0833_26.4333",2009,227,18,95,1,8
"Sanpete County, UT._-111.55_39.25",1996,203,72,6066,25,120
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",1987,340,36,228,4,9
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",1988,157,28,965,0,7
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",1988,339,63,740,9,7.5
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",1990,336,54,804,4,7.25
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",1991,153,32,592,1,8
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",1992,166,41,646,0,7.5
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",1993,193,46,1087,2,8.5
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",1994,156,33,470,0,8
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",1995,155,36,660,3,9
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",1996,155,27,90,0,8.75
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",1997,152,42,513,0,9
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",1998,169,28,359,0,8
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",1999,160,47,525,1,8
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",2000,195,52,2675,0,9
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",2001,196,64,2393,0,12
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",2002,195,81,1085,0,23
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",2004,207,62,920,0,11.5
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",2006,211,53,3622,0,14
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",2007,196,64,1377,0,13
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",2008,195,49,379,0,15
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",2009,200,54,1028,0,9
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135",2010,199,49,406,0,7
"Santa Fe, NM._-105.8488_35.7184",1992,194,33,262,0,6.75
"Santa Fe, NM._-105.8488_35.7184",1993,178,36,294,0,7
"Santa Fe, NM._-105.8488_35.7184",1994,190,43,565,0,3.5
"Santa Fe, NM._-105.8488_35.7184",1995,197,32,454,0,3.5
"Santa Fe, NM._-105.8488_35.7184",1996,195,20,147,0,6.5
"Santa Fe, NM._-105.8488_35.7184",1997,193,42,340,1,4.5
"Santa Fe, NM._-105.8488_35.7184",1998,192,42,360,0,5.5
"Santa Fe, NM._-105.8488_35.7184",1999,191,34,405,0,8
"Santa Fe, NM._-105.8488_35.7184",2001,188,34,551,0,5
"Santa Fe, NM._-105.8488_35.7184",2002,194,24,194,0,4.5
"Santa Fe, NM._-105.8488_35.7184",2003,186,22,149,0,5
"Santa Fe, NM._-105.8488_35.7184",2004,192,28,141,2,5.5
"Santa Fe, NM._-105.8488_35.7184",2005,184,27,300,0,4.75
"Santa Fe, NM._-105.8488_35.7184",2006,196,28,153,1,4.5
"Santa Fe, NM._-105.8488_35.7184",2007,195,27,192,0,4.5
"Santa Fe, NM._-105.8488_35.7184",2008,188,25,124,0,4
"Santa Fe, NM._-105.8488_35.7184",2009,192,29,129,0,6
"Santa Fe, NM._-105.8488_35.7184",2010,192,25,170,0,4.5
"Santa Margarita, CA._-120.6_35.38",1999,205,22,91,0,7
"Santa Margarita, CA._-120.6_35.38",2001,203,26,187,16,15
"Santa Margarita, CA._-120.6_35.38",2002,195,13,144,0,4.25
"Santa Monica Mountains, CA._-118.7_34.58",1980,194,28,594,62,18
Santa Rita Mountains_-110.8807_31.7268,2011,212,36,588,0,16
Santa Rita Mountains_-110.8807_31.7268,2011,274,57,1401,1,41.5
Santa Rita Mountains_-110.8807_31.7268,2012,211,52,849,0,18.5
Santa Rita Mountains_-110.8807_31.7268,2012,274,81,3238,2,45
Santa Rita Mountains_-110.8807_31.7268,2013,209,56,1071,0,26.5
Santa Rita Mountains_-110.8807_31.7268,2013,272,57,2604,3,36
Santa Rita Mountains_-110.8807_31.7268,2014,208,58,1067,0,27
Santa Rita Mountains_-110.8807_31.7268,2014,271,59,2243,22,42
Santa Rita Mountains_-110.8723_31.7268,2015,207,84,4876,0,43
Santa Rita Mountains_-110.8723_31.7268,2015,270,66,2064,2,39.5
Santa Rita Mountains_-110.8723_31.7268,2016,213,68,1585,0,40.5
Santa Rita Mountains_-110.8723_31.7268,2016,276,63,3161,6,53
Santa Rita Mountains_-110.8723_31.7268,2017,207,55,998,1,38
Santa Rita Mountains_-110.8723_31.7268,2017,273,63,1934,0,48.5
Santa Rita Mountains_-110.8723_31.7268,2018,210,72,2994,1,41.5
Santa Rita Mountains_-110.8723_31.7268,2018,272,64,66745,9,58.5
Santa Ynez Canyon_-118.6044_34.0896,1982,171,22,148,1,3.8
Santa Ynez Canyon_-118.6044_34.0896,1983,184,21,193,0,3
Santa Ynez Canyon_-118.6044_34.0896,1984,196,16,79,0,6
Santa Ynez Canyon_-118.6044_34.0896,1988,191,16,266,0,6.5
Santa Ynez Canyon_-118.6044_34.0896,1992,200,20,252,0,3.75
Santa Ynez Canyon_-118.6044_34.0896,1993,198,21,395,0,5
Santa Ynez Canyon_-118.6044_34.0896,1994,190,29,910,1,15.5
Santa Ynez Canyon_-118.6044_34.0896,1995,189,33,1083,11,21.75
Santa Ynez Canyon_-118.6044_34.0896,1996,195,31,911,14,19
Santa Ynez Canyon_-118.6044_34.0896,1997,193,26,355,4,17
Santa Ynez Canyon_-118.6044_34.0896,1998,192,23,342,2,6
Santa Ynez Canyon_-118.6044_34.0896,1999,191,24,220,1,7
Santa Ynez Canyon_-118.6044_34.0896,2000,190,19,125,1,6
Santa Ynez Canyon_-118.6044_34.0896,2001,188,23,319,1,5.25
Santa Ynez Canyon_-118.6044_34.0896,2002,188,10,24,0,5.25
Santa Ynez Canyon_-118.6044_34.0896,2003,187,21,348,0,7
Santa Ynez Canyon_-118.6044_34.0896,2004,193,16,136,0,5
Santa Ynez Canyon_-118.6044_34.0896,2005,184,23,198,0,6
Santa Ynez Canyon_-118.6044_34.0896,2006,183,19,285,0,5
Santa Ynez Canyon_-118.6044_34.0896,2007,182,14,47,0,4.5
Santa Ynez Canyon_-118.6044_34.0896,2008,188,18,195,0,4.5
Santa Ynez Canyon_-118.6044_34.0896,2009,186,16,114,0,4
Santa Ynez Canyon_-118.6044_34.0896,2010,198,14,155,0,5
Santa Ynez Canyon_-118.6044_34.0896,2012,189,19,135,0,6
Santa Ynez Canyon_-118.6044_34.0896,2013,181,10,61,0,4
Santa Ynez Canyon_-118.6044_34.0896,2014,187,12,111,0,5.5
Santa Ynez Canyon_-118.6044_34.0896,2015,185,17,127,0,3.5
"Sapphire Mountains, MT._-114.15_46.85",2004,203,17,349,0,4
"Sapphire Mountains, MT._-114.15_46.85",2005,182,22,190,0,3
Sarasota Co. - East_-82.3333_27.25,1997,151,29,106,4,6
Sarasota Co. - East_-82.3333_27.25,1998,143,21,91,6,5
Sarasota Co. - East_-82.3333_27.25,2000,134,23,92,4,6
Sarasota Co. - East_-82.3333_27.25,2001,132,22,84,9,8
Sarasota Co. - East_-82.3333_27.25,2002,131,22,72,4,6
Sarasota Co. - East_-82.3333_27.25,2003,130,28,99,17,6.5
Sarasota Co. - East_-82.3333_27.25,2004,136,21,52,1,4
Sarasota Co. - East_-82.3333_27.25,2005,134,14,55,7,4.5
Sarasota Co. - East_-82.3333_27.25,2006,139,10,20,4,4
Sarasota Co. - East_-82.3333_27.25,2007,139,20,97,5,4
Sarasota Co. - East_-82.3333_27.25,2010,121,17,81,6,9
Sarasota Co. - East_-82.3333_27.25,2010,206,30,185,4,7.5
Sarasota Co. - East_-82.3333_27.25,2010,289,33,369,1,7.5
Sarasota Co. - East_-82.3333_27.25,2011,134,24,143,8,10
Sarasota Co. - East_-82.3333_27.25,2011,303,20,280,0,3
Sarasota Co. - East_-82.3333_27.25,2012,141,28,330,16,10
Sarasota Co. - East_-82.3333_27.25,2012,203,35,377,0,10
Sarasota Co. - East_-82.3333_27.25,2013,131,19,59,12,4
Sarasota Co. - East_-82.3333_27.25,2014,130,10,59,15,3.5
Sarasota Co. - East_-82.3333_27.25,2015,129,17,113,9,4
Sarasota Co. - East_-82.3333_27.25,2016,128,14,83,20,3.5
Sarasota Co. - East_-82.3333_27.25,2017,132,26,309,3,5
"Sarasota County - West, FL._-82.6_27.28",1997,151,27,185,14,20
"Sarasota County - West, FL._-82.6_27.28",1998,143,30,310,26,20
"Sarasota County - West, FL._-82.6_27.28",2000,148,16,133,15,4
"Sarasota County - West, FL._-82.6_27.28",2001,139,20,216,26,10
"Sarasota County - West, FL._-82.6_27.28",2002,138,22,192,23,10
"Sarasota County - West, FL._-82.6_27.28",2003,137,23,310,30,13
"Sarasota County - West, FL._-82.6_27.28",2004,129,19,103,12,8
"Sarasota County - West, FL._-82.6_27.28",2005,141,15,92,14,8
"Sarasota County - West, FL._-82.6_27.28",2006,138,17,73,11,12
"Sarasota County - West, FL._-82.6_27.28",2007,131,12,68,10,8
"Saratoga Co. Airport, NY._-73.8667_43.05",2008,207,24,128,18,6
"Saratoga County Airport, NY._-73.87_43.05",1992,201,16,199,0,3
"Saratoga County Airport, NY._-73.87_43.05",1999,206,17,156,5,4
Saskatoon East_-106.5274_52.1368,1995,193,36,617,0,24.1
Saskatoon East_-106.5274_52.1368,1996,196,38,375,0,23.5
Saskatoon East_-106.5274_52.1368,1997,193,44,857,1,24.3
Saskatoon East_-106.5274_52.1368,1998,192,38,593,1,19.6
Saskatoon East_-106.5274_52.1368,1999,185,25,206,1,15.5
Saskatoon East_-106.5274_52.1368,2000,189,28,215,0,8
Saskatoon East_-106.5274_52.1368,2001,189,48,1058,1,7.5
Saskatoon East_-106.5274_52.1368,2002,188,37,763,0,27
Saskatoon East_-106.5274_52.1368,2003,186,35,304,0,15.1
Saskatoon East_-106.5274_52.1368,2004,192,24,138,0,19.3
Saskatoon East_-106.5274_52.1368,2005,190,26,677,0,27.4
Saskatoon East_-106.5274_52.1368,2006,189,29,429,0,20
Saskatoon East_-106.5274_52.1368,2007,188,42,749,1,32.5
Saskatoon East_-106.5274_52.1368,2008,187,30,326,0,22
Saskatoon East_-106.5274_52.1368,2009,193,27,256,0,27.5
Saskatoon East_-106.5274_52.1368,2010,192,22,498,0,13.5
Saskatoon East_-106.5274_52.1368,2011,190,24,304,0,32
Saskatoon East_-106.5274_52.1368,2012,189,38,511,24,27.5
Saskatoon East_-106.5274_52.1368,2013,188,38,373,1,18
Saskatoon East_-106.5274_52.1368,2014,186,29,289,0,28
Saskatoon East_-106.5274_52.1368,2015,192,29,623,0,13.5
Saskatoon East_-106.5274_52.1368,2016,191,32,419,0,16.5
Saskatoon East_-106.5274_52.1368,2017,189,29,267,0,11.5
Saskatoon East_-106.5274_52.1368,2018,188,27,301,0,11
"Saskatoon Island Provincial Park, Wembley, AB, Canada._-119.08_55.2",2001,189,14,73,0,5
"Saskatoon, SK, Canada._-106.57_52.1",1994,188,22,140,0,5.7
Savannah National Wildlife Refuge_-81.0667_32.0842,2014,158,43,217,0,18
"Schoodic Point, ME._-68.1_44.42",1996,205,11,52,0,5
"Schoodic Point, ME._-68.1_44.42",1997,173,17,197,2,7
"Schoodic Point, ME._-68.1_44.42",1998,182,13,173,0,6
"Schoodic Point, ME._-68.1_44.42",1999,202,13,108,2,8
"Schoodic Point, ME._-68.1_44.42",2000,180,21,207,1,7
"Schoodic Point, ME._-68.1_44.42",2001,171,19,132,2,7
"Schramm Park State Recreation Area, NE._-96.25_41",1987,187,31,141,3,3.25
"Schramm Park State Recreation Area, NE._-96.25_41",1988,190,19,119,0,5.5
"Schramm Park State Recreation Area, NE._-96.25_41",1989,214,32,245,11,7
"Schramm Park State Recreation Area, NE._-96.25_41",1990,200,25,159,3,4.5
"Schramm Park State Recreation Area, NE._-96.25_41",1991,211,40,526,18,8.5
"Schramm Park State Recreation Area, NE._-96.25_41",1992,198,26,196,5,7.5
"Schramm Park State Recreation Area, NE._-96.25_41",1993,198,25,196,3,7
"Schramm Park State Recreation Area, NE._-96.25_41",1994,204,45,962,32,18.5
"Schramm Park State Recreation Area, NE._-96.25_41",1995,203,35,566,7,14.5
"Schramm Park State Recreation Area, NE._-96.25_41",1996,205,43,1612,38,14
Science North_-80.9964_46.4709,2014,197,18,119,18,9
Science North_-80.9964_46.4709,2015,203,13,109,33,6
Science North_-80.9964_46.4709,2016,209,6,32,2,9
Science North_-80.9964_46.4709,2017,209,19,75,9,7
"Sea Rim, TX._-93.96_29.73",1998,172,12,74,1,4.5
"Sea Rim, TX._-93.96_29.73",1999,199,13,79,0,4.5
"Sea Rim, TX._-93.96_29.73",2000,198,25,236,0,8
"Sea Rim, TX._-93.96_29.73",2001,161,26,330,0,8
"Sea Rim, TX._-93.96_29.73",2002,174,28,248,0,8
"Sea Rim, TX._-93.96_29.73",2003,173,26,359,1,7
"Sea Rim, TX._-93.96_29.73",2004,193,30,241,0,6.5
"Sea Rim, TX._-93.96_29.73",2005,163,25,266,0,7
"Sealy, TX._-96.14_29.8",1989,169,26,1556,1,4
"Sealy, TX._-96.14_29.8",1990,223,19,118,1,3.25
"Sealy, TX._-96.14_29.8",1991,195,36,882,3,6
"Sealy, TX._-96.14_29.8",1994,177,29,439,0,5
"Sealy, TX._-96.14_29.8",1996,160,26,120,1,4.5
"Sedalia, MO._-93.25_38.55",1993,170,25,875,4,5.25
"Sentinel Rock State Park, VT._-71.9481_44.8286",2001,204,34,341,4,8
"Sentinel Rock State Park, VT._-71.9481_44.8286",2002,201,26,384,2,7
"Sentinel Rock State Park, VT._-71.9481_44.8286",2003,201,26,248,0,5
"Sentinel Rock State Park, VT._-71.9481_44.8286",2004,203,33,765,2,8
"Sentinel Rock State Park, VT._-71.9481_44.8286",2005,189,25,893,1,5.5
"Sentinel Rock State Park, VT._-71.9481_44.8286",2006,196,26,273,27,6.5
"Sentinel Rock State Park, VT._-71.9481_44.8286",2007,195,19,198,12,7
"Sentinel Rock State Park, VT._-71.9481_44.8286",2008,194,28,182,6,6
"Sentinel Rock State Park, VT._-71.9481_44.8286",2009,200,11,32,0,3
"Sentinel Rock State Park, VT._-71.9481_44.8286",2010,198,19,205,1,5
"Sentinel Rock State Park, VT._-71.9481_44.8286",2011,198,26,108,0,5
Sequoia National Forest South_-118.4833_35.5333,2003,158,58,1694,3,31.5
Sequoia National Forest South_-118.4833_35.5333,2004,157,63,1421,9,27
Sequoia National Forest South_-118.4833_35.5333,2006,147,23,101,0,20
Sequoia National Forest South_-118.4833_35.5333,2007,153,48,1261,3,26
Sequoia National Forest South_-118.4833_35.5333,2008,159,49,1356,2,23
Sequoia National Forest South_-118.4833_35.5333,2009,159,47,2802,3,22
Sequoia National Forest South_-118.4833_35.5333,2011,156,14,52,0,9.5
"Seven Devils, ID._-116.4362_45.382",2005,191,19,327,0,4.5
"Seven Devils, ID._-116.4362_45.382",2006,196,55,642,0,8.5
"Seven Devils, ID._-116.4362_45.382",2008,173,29,401,0,7.5
"Seven Devils, ID._-116.4362_45.382",2009,192,43,784,0,6
"Seven Devils, ID._-116.4362_45.382",2010,198,44,391,0,5
"Seven Devils, ID._-116.4362_45.382",2011,197,44,437,0,5
"Seven Devils, ID._-116.4362_45.382",2012,196,30,290,0,4
"Seven Devils, ID._-116.4362_45.382",2013,194,59,580,1,4.5
"Seven Devils, ID._-116.4362_45.382",2014,186,54,438,0,3.5
"Seven Devils, ID._-116.4362_45.382",2015,198,40,263,0,4.5
